,C2,C3',one_hot_Manufacturing,one_hot_Other,one_hot_Public Services,0,1,2,3,4,5,6,7,8,9,Y1,Y2
248,1.0,0,0,0,1,-0.3360638676233174,0.3116804181804585,-0.4526058607381629,0.050124763125680365,-0.5676522000674671,-0.45515848375857465,0.29811858697796245,0.5006976041848629,0.07517840267138355,1.1897486359261151,0,1
249,1.0,1,0,1,0,-0.27319754629981896,0.4759654723985367,0.6972839101313767,1.617552666144956,-0.8944901365003162,0.6175847313900872,-0.6845328443729256,1.0022585635964616,-0.14065405497425607,-0.7878971380115842,1,1
250,1.0,1,1,0,0,0.1290910799714024,-0.24977452195133565,0.5547330993092873,0.7098971073763195,0.2372022966719548,0.447675460481286,1.0446489047030827,0.4557016684837405,2.091906155688712,-0.7878971380115842,1,1
251,1.0,0,1,0,0,-0.6179059506463789,-1.326096734439483,-0.5011763398442691,-1.2093471395175441,0.6819023055773141,0.5125495805705925,1.413312438618446,0.04523188724629525,1.3712565776998453,-0.7878971380115842,1,0
252,1.0,0,0,1,0,-0.6374206667231321,-0.4741055949934456,0.593266861878555,-0.3622317733765913,-0.9977304712642336,2.2941793583139907,0.05294780102989614,0.2787852797022006,-0.9335501003240841,1.223809417672385,0,1
253,0.0,0,1,0,0,-0.7601901835377868,-0.09271191724387445,-2.4113849226382245,0.2902375932753115,0.046225738509741925,1.2406639483112343,1.3343981718014009,-0.5616263795638858,-0.7604750282211847,-0.7878971380115842,1,0
254,1.0,0,0,0,1,-0.16917556169857864,1.2908401013284616,-2.6526822749534724,1.2861935132854747,0.3648389526810151,-0.6248760771556529,0.4497783102889534,0.9519526164329757,0.2703882928360679,-0.7878971380115842,1,0
255,1.0,1,1,0,0,-0.03212024666300712,-1.8443287928194494,0.8478348534912475,-0.1509377094635268,-0.827409674635401,0.3294420883949383,1.078109079665323,-0.5544288547628897,-0.13710738540727593,-0.7878971380115842,1,0
256,1.0,1,0,1,0,-0.3360638676233174,-1.336776343358559,0.5427481934687783,0.06923964121052768,-1.9515190474061868,0.2724299776052817,0.457017563532075,-0.7076679201220091,-0.7372826427921577,-0.7878971380115842,1,0
257,1.0,1,0,0,1,-0.058543140369355415,-1.0131734081047996,1.314426496209706,0.5479929213374676,-0.3105709467591984,0.05197783661463648,-0.9088075241994645,0.31942267529537394,2.5710515350738645,-0.7878971380115842,1,0
258,1.0,0,0,0,1,0.42652447465467336,0.04747190413126071,1.362464699666621,-0.3697392749363595,0.7365938337688664,0.9667670249598217,-0.5093458832006102,-0.24826708234865555,3.1137145047210244,1.3103815054909407,0,1
259,1.0,1,0,0,1,-0.11283474241614133,-0.4095363409522436,0.06508610136239266,-1.3638336573720742,0.08296190577123848,-0.23770000716276096,1.205339542466852,-0.7003771045514133,1.806511402498889,-0.7878971380115842,0,0
260,0.0,0,1,0,0,0.9080460413913836,1.3444106406988312,0.582963054683112,1.4193310863357071,0.472596039947265,0.9719349227010172,0.6837019920660423,0.3015000583602894,-0.7115938669488291,-0.7878971380115842,1,1
261,0.0,1,0,0,1,-0.5986430443908767,1.4932154526620702,0.2687976743880026,0.5892315309792926,-1.540375433971221,-0.023556835161986152,-0.7807459593330337,-0.6674138966026896,-1.2731861447818267,-0.7878971380115842,1,1
262,0.0,0,1,0,0,-0.47034349945096343,0.17621689580557268,0.582963054683112,-0.7713367863293016,1.6112316871764412,-0.11152888447111682,0.6803136099787042,2.226720156551447,0.30992061558432166,-0.7878971380115842,1,1
263,1.0,0,1,0,0,-0.0719320599074258,-0.9227395615102291,0.582963054683112,-1.4555691170735194,2.357491497565159,0.6162789397274727,0.6745688835035031,3.0554685645831317,0.38281643739585736,1.168301287751859,0,0
264,1.0,1,0,0,1,-0.4016944152137478,-0.641163504309298,-0.5322276632460932,-1.4088613541881168,0.8164551112734677,-1.0263482936498047,1.6862650303530582,-0.8347973698362544,0.3203374319571577,-0.7878971380115842,1,1
265,1.0,1,0,0,1,0.8218959184870164,1.2579630159912134,-0.11239604383313416,0.27023281742911115,1.0990050330793542,2.048551693206583,-0.38597087558584176,-0.10658401298927526,0.21253260667291096,-0.7878971380115842,1,1
266,1.0,0,0,0,1,-0.36851850497674105,-0.1584326582935747,-0.786512246715759,0.2372752327092205,0.5321469157719113,0.3842657846172173,0.8839136061983994,0.19245086925522312,-0.359635250217194,1.2854533143772922,0,1
267,1.0,1,0,0,1,-0.5986430443908767,-1.0374075325304644,2.868481081343534,0.0706092828602893,-0.8977907546574214,-0.27632694750534154,3.3626826810628985,0.06836906836362175,0.16744568162499573,1.2027865731380827,0,1
268,1.0,1,0,0,1,1.2383739076055,-1.2012622787156757,-0.11299362552523176,-0.34236582675517024,-1.364258319068975,-0.543448119205834,0.003858156610425453,-0.7908590558850489,0.739661635403398,-0.7878971380115842,0,1
269,1.0,0,0,0,1,-0.09907561716711856,-0.33475308567388756,0.8581217317298095,-1.8645759079737936,-0.8189270099567753,0.2415137684571759,0.9557354953735027,-0.858520963687805,-0.2333672494004635,1.279713687870552,0,1
270,1.0,0,1,0,0,-0.4016944152137478,-0.47724323488896203,-1.8085836326470854,-1.745985936698853,-0.41397232504088805,-1.816355587861774,-0.13099605390620048,-0.1810055452740977,-0.6294345691139854,-0.7878971380115842,1,1
271,1.0,0,1,0,0,-0.0719320599074258,-0.002728944173657679,0.582963054683112,-0.37791302651916053,-0.5850882913065583,-0.78483832055162,-0.13926614793775316,-0.156876119866162,-0.25921780047717613,1.2027865731380827,0,0
272,1.0,1,0,1,0,-0.3360638676233174,0.887547936313413,1.0653753468910432,-0.7853593719871439,2.0036431505587875,0.7419416939294554,-0.29556679289215115,-1.0079536183980136,-0.17028790066903982,-0.7878971380115842,1,1
273,1.0,1,0,0,1,0.624663017286039,-1.7164520617826449,-0.33514259048552036,-0.006799836864225114,-0.8888289629260128,0.7770968661852236,-0.5186088207436051,-0.40168237595805145,-0.74783029823604,-0.7878971380115842,1,0
274,1.0,1,1,0,0,-0.5986430443908767,1.5670832795418368,-0.3046361395865313,-1.2002050369092296,0.42277907954648214,0.48173219837852277,-0.4689358026137591,0.30593616712600885,0.9892542591536274,1.2854533143772922,0,1
275,1.0,1,1,0,0,-0.257886083647665,-0.5999746782028343,-0.4777423363050094,-1.2751425438997483,-0.47488247047945675,0.16728161361578778,-0.27920355151232545,0.0921163760143788,0.22655281629724583,1.3359660342266573,0,1
276,1.0,0,1,0,0,-0.3522029926139954,0.5887759267414465,0.582963054683112,-1.0979000048020893,0.9026971849495082,-0.7079441737134373,1.5148966869974156,1.0557096426757584,-0.2584014861675109,-0.7878971380115842,0,1
277,1.0,1,0,0,1,-2.4880988128452106,-2.056977612752655,0.04272471416498784,-1.2178783716680872,-0.5589299897480237,-0.495114074795845,0.031248908301146638,-1.280777310107076,-0.76200387148294,-0.7878971380115842,1,0
278,0.0,0,1,0,0,-0.16917556169857864,-1.4188356330121945,0.582963054683112,1.640290532777646,-0.2533232660138852,-1.2051505907422588,-0.7325573667377787,0.6162792957928139,-0.3317466348927766,-0.7878971380115842,1,1
279,1.0,1,0,1,0,1.7091973457821525,-0.5457142977142388,0.8602787880936443,0.5680087716820685,-1.4388274807183725,-1.3320350686650013,0.36805185258259454,-3.001849177371374,0.4867294576296873,1.3215126823496697,0,1
280,1.0,1,0,0,1,0.8727523285087981,-0.8971413411794916,1.1088211134972301,0.9836903653556648,-0.3350268538727756,-0.5258785284795363,-0.8515714090005878,-2.07923048926922,-0.7721441957769662,-0.7878971380115842,1,1
281,1.0,1,0,1,0,-0.01908213302991368,-0.6664472903404984,1.039976495985754,0.7863649698463807,-0.17963943045044564,-0.42721142273020174,0.6444465301011542,-0.8885864821518127,-0.4084922696299584,1.294167039747139,0,1
282,1.0,1,0,0,1,0.1053944789076984,0.5887759267414465,2.1464817195699926,0.36705433301384655,0.09253484037438212,-0.5729923065544521,0.3673133502561698,0.10414600514826752,-0.06189352979089301,-0.7878971380115842,1,1
283,1.0,0,1,0,0,-0.5796255321561049,0.055339661677974515,2.3663405085129443,0.3606867860186463,0.9147058661422659,0.9066477623697761,2.076710195463225,-0.2796174825818679,-0.04748227867806772,1.1897486359261151,0,1
284,1.0,0,0,0,1,0.40713648108724937,0.5214395286243758,-0.007574899915626542,1.2723518749168752,0.10352538815093086,-1.5103870200492644,-1.7612733893006307,-1.3629824515388083,-0.27731869888818284,-0.7878971380115842,0,1
285,1.0,0,0,1,0,0.6825649101416483,0.8886320470218363,0.8910321241336058,0.5719127313424174,0.44381610590148146,-0.025746358030997413,-0.12918935114771626,0.8536346126009169,-0.7671239214584149,-0.7878971380115842,1,1
286,1.0,1,0,0,1,0.2745777192153071,1.3400345907713336,0.23475611201515698,-0.7024066743952305,-0.03757649814302952,0.3699907856766975,-0.8503578848188573,1.5124540577930035,-0.5948483495310443,-0.7878971380115842,1,1
287,1.0,1,1,0,0,-1.712000382710959,-1.4173024190842365,-2.1090985429428617,0.7569255420794948,1.3649941846968179,1.4198886905540016,-0.32435492468916416,1.253300361200271,-0.34528892626217295,1.2299451844509854,0,1
288,1.0,0,1,0,0,-0.3200973569037169,-0.8194549675305121,-0.1105734731770153,-0.005551017214517918,1.429311954133491,-0.8241157425533078,0.8036138110660058,0.114975218146931,1.1414818377919507,-0.7878971380115842,1,0
289,0.0,1,0,1,0,0.26387620728284406,0.3541933410456084,-0.2770406202400608,1.3559068996274841,-2.980040710010577,0.49805392755734434,-0.538153156946913,0.2495444982676261,-0.716602779719029,-0.7878971380115842,0,0
290,1.0,0,1,0,0,2.0308535503911505,-0.9053180855372503,-0.2647623402616667,-0.3338177833156683,0.5142165897195045,0.4263123382845233,2.5769196064194495,2.052433611818655,-0.01668072136984574,1.2513925326279096,0,1
291,1.0,0,0,0,1,-0.006156904914039648,1.2905593717494883,0.11683942049801643,1.7402257316097332,0.48236479988632114,1.0221012389399582,0.016130663896451135,-0.6925241467862132,0.35065711232912317,-0.7878971380115842,1,0
292,1.0,0,1,0,0,0.1867374126924296,0.9653650295131746,-0.7573410691925958,0.13058446156516043,-0.9290365510679703,-0.7153864139739102,0.07810057095862898,0.19799833796488728,0.04272899303693859,1.2436543198995085,0,1
293,1.0,0,1,0,0,-0.058543140369355415,-1.7498545564439243,-0.4927977546573439,1.2007646161883803,-0.8646555231921323,-0.038296854668147834,-0.07517849932258769,0.49977126418595175,-4.235074788987074,-0.7878971380115842,1,0
294,1.0,0,1,0,0,0.16394529788587833,0.44485171302622073,-1.853933224663992,-0.06225539689151918,0.12196645070293588,0.1850190795054571,-0.6101415284641898,-0.23384595410360853,-0.05005139587082418,-0.7878971380115842,1,1
295,0.0,1,0,0,1,-0.058543140369355415,0.9541601761642194,-1.3005103918781404,0.958754190776499,0.540421350403503,-1.1766979291225044,-0.8518892443829933,-0.40155261943136045,-1.1188005496752198,-0.7878971380115842,1,0
296,1.0,1,0,0,1,0.03196060044023368,-2.2401026296950555,-0.14186858849873013,-0.018238696921226143,0.5115558628050086,0.7009395257141153,-0.20479175389476867,0.6353939787246328,1.2184854584723155,-0.7878971380115842,1,0
297,1.0,0,1,0,0,-0.3360638676233174,0.3454508828750418,-2.364031943296533,-1.0301226787654942,0.8747054283546529,0.6358345724072312,0.14116525576449154,1.1370938768761878,-0.1362142161129749,-0.7878971380115842,1,1
298,1.0,0,0,0,1,0.42652447465467336,1.8908848263055134,0.09999260654444726,-0.29691907734628276,-0.697619551678267,-0.8783943790237505,-0.5358622788493709,-1.144233590666938,0.2690569928667439,1.3157730558427811,0,1
299,1.0,1,1,0,0,2.192737905380916,0.24536477918400287,-0.17451190853035575,1.014521989337329,1.0070482655090012,0.6115593987895988,-1.031589517764655,-0.6027040915641543,1.475637716472732,-0.7878971380115842,1,1
300,1.0,1,1,0,0,-0.257886083647665,0.37379976687242333,-0.1920623776796654,-0.5963723742667957,-1.3873293753517748,-0.7395338893528035,-2.6452068960209965,-1.0324559934201305,0.20271407840209493,1.2126782408148418,0,1
301,1.0,0,1,0,0,0.05684208510745882,-0.34661194128642847,0.582963054683112,-0.3938311101804658,0.7783724590271428,1.3731763765296272,-0.2850162863096584,1.592374655006291,-0.20473326685228527,-0.7878971380115842,1,0
302,1.0,1,0,0,1,0.6580242831879549,0.5746381537033481,-0.09566051842258119,-0.31983169374565223,-1.0261411269480625,-1.6350130503084326,-0.314509776618773,-1.8020344780564794,1.5854618234099824,1.3831565790590237,0,1
303,1.0,0,0,0,1,0.34741433641393044,-3.008541028065506,0.2703491409279164,0.6243615951920046,0.22723451296682953,-1.084376628551231,0.9377271591275756,-0.700484841805955,-0.5414207703645579,-0.7878971380115842,0,1
304,0.0,1,0,0,1,1.340997433536718,-0.2701012118886199,-1.4823385165643193,0.9349788479928572,-0.43003461191460407,0.2870845141492591,-1.0229001062609624,-0.478534583602534,-1.930566056609421,-0.7878971380115842,1,0
305,1.0,1,1,0,0,0.0934036150697536,-0.641163504309298,-0.07645685324509695,-0.7747725606109009,-0.7870537036277798,0.4867589040179552,0.23160976217322032,-0.33318467235269017,0.4717062591190155,1.2884682927373219,0,1
306,1.0,1,1,0,0,0.35753542278629497,1.2908401013284616,-0.3285446947868468,0.03808053067613229,0.5083371002149142,0.9340072961147342,0.9598843740059216,1.144735298419667,-0.11523474759701696,1.2513925326279096,0,1
307,1.0,1,0,1,0,-0.14073937770494194,-0.4095363409522436,0.7996636156349353,-1.2430437313054634,-0.4829888914727889,1.8599531864102539,1.5585888117313924,-0.2978731715374817,-0.9361469572640024,-0.7878971380115842,1,1
308,1.0,1,1,0,0,0.0934036150697536,0.2981779525381188,0.32983447872985916,0.29584385290672893,-0.0550358818038277,0.18846609258754324,0.8296229416439055,0.1111587359471192,-0.8025094814541626,1.2915890811563373,0,1
309,1.0,0,0,0,1,0.44566389734831446,1.7936299390839252,0.017375736703407113,-1.574966737860869,0.694581829208632,-0.7225926897210437,0.12153797847062305,-1.2653864096808185,-0.4803363488450267,1.223809417672385,0,1
310,1.0,0,1,0,0,-0.6571938633687516,-1.5145345795842529,-0.5782578186225072,1.3798292751725045,1.022791525131135,2.0212037974372343,-0.6056799291381367,2.273602462429301,0.822980721121582,-0.7878971380115842,1,1
311,1.0,0,1,0,0,-0.15488976347822273,-0.4084358177303417,-0.8531139139613375,-0.028773720959869988,-1.0887203792173243,-1.4507253978889834,-1.3628015669338576,-0.6228051454413684,1.2970678307109014,1.2834986567035667,0,1
312,1.0,1,0,0,1,0.03196060044023368,1.0953862234342306,0.062273144361659656,0.27492713417014886,0.8745460398826453,-2.3606968544086833,-0.8720695918869429,-0.9875718207697194,-0.6781210080257665,1.2959281536141756,0,0
313,1.0,0,1,0,0,0.42652447465467336,0.7944105688456763,-0.6131673680284976,-0.1339467387519824,0.7261564626264985,-0.34964057393288667,-0.1856118919389604,0.5534402042682918,0.1236643946596859,-0.7878971380115842,1,1
314,0.0,1,0,0,1,0.5467572796928752,2.5715664611000117,-0.4600986958353109,-0.15979274556511427,-0.9812077415891781,-2.2061989525289203,0.8258610637503162,-0.37835690311812814,0.32726501868864605,1.3052982166057496,0,1
315,1.0,1,0,0,1,0.9695453126684603,1.2060516706912185,0.31043958607737376,-0.008458537867537948,-0.9074291343683629,-0.33411479437881453,0.2756490052472455,0.2555467736855745,-1.6589751364152914,-0.7878971380115842,0,1
316,1.0,0,0,1,0,0.7768818191084759,-0.8660830024812549,1.1391956391695446,0.18875618820006088,-1.2526926353791235,0.9708657426983175,0.432311981747968,-1.2290771671043865,-0.6059173880526676,-0.7878971380115842,1,0
317,1.0,0,0,1,0,-0.41856300736858904,0.1870311245068462,1.4111469279912308,0.30414117464270185,0.3283008468725869,0.7025527246797739,2.29754557183619,0.6858854740586358,0.6718609405161926,-0.7878971380115842,1,1
318,1.0,1,0,0,1,0.1980042927519916,-2.7079539516084696,-0.0223385484585842,-0.058465497900514043,-0.6822502809461481,0.5836248016486225,0.5957611735914315,-0.08561141208105649,0.3705149815874077,-0.7878971380115842,1,1
319,1.0,1,1,0,0,-1.1202100505348394,-1.0253698571338712,0.9813097512718377,-1.4664065672931352,-1.0348754483874611,0.38542945443043064,0.5369737515156605,0.4280356585759081,-0.07982822444589037,1.2299451844509854,0,1
320,0.0,0,0,0,1,-0.14073937770494194,1.5381879640005407,-0.5383173928608552,-0.7049031889189454,0.5032017524928265,-0.3318041794547246,-0.46479688299986016,0.5442032273229886,-0.7106126741052191,-0.7878971380115842,1,1
321,1.0,0,1,0,0,-0.6772324799673758,-0.7518561557849384,0.582963054683112,-0.6561845126726746,1.3854082181582232,0.17710324376366487,-0.6711632917637057,0.7016921730917137,0.08411290621098154,-0.7878971380115842,1,0
322,0.0,0,1,0,0,1.4564689337286258,1.0013634713189234,-3.1776684453795903,0.13111428926549237,0.5278138189482986,0.48759668008586027,1.2675565555347075,-0.09068596424415003,1.3875011053207216,1.4646453779990583,0,0
323,1.0,0,0,0,1,-0.5986430443908767,-0.6842608906963802,0.12106030950252146,-1.436518370807148,-0.33591193149526966,-0.4124978449113217,-0.8543941479925203,-1.4644506070132637,0.02409325319874352,-0.7878971380115842,1,1
324,0.0,0,0,0,1,-0.4880106230619955,-0.25400143977983336,-2.0740887550279483,-1.0437440303476022,1.3071574468005018,-0.9758806985911965,-0.8512995699623679,1.2969346968681388,0.38596976420910045,-0.7878971380115842,1,1
325,0.0,0,0,0,1,-0.6975437391604462,-0.19117188708138896,-0.4511137663988935,0.002318548228002496,0.6961140746134408,-0.3387111842672509,-0.027460015237017132,0.24040168511719628,-0.22852217009841896,-0.7878971380115842,1,1
326,0.0,1,0,1,0,-0.6772324799673758,-0.734559468368311,-0.7650144296748684,-1.814664236889657,0.3213556429451961,0.9060389066873682,-0.19423776076674384,0.7794431144221143,-1.1243881015692596,1.19388581648261,0,1
327,1.0,1,1,0,0,-3.2734792698893687,0.8297354322361716,0.7729878307290785,2.5311685855114323,-2.5293122629052647,-0.16484024052802776,-0.8601045205189208,-1.5254765329003013,0.14794292185093819,1.2692388486338169,0,1
328,1.0,1,1,0,0,-0.6179059506463789,0.2807791688724917,1.223106689335737,-0.5658868324520452,-0.7526255675920455,1.9872895190560491,1.2485551400678683,0.5206022653888154,-0.5155912999202328,-0.7878971380115842,1,1
329,1.0,1,1,0,0,-0.4880106230619955,0.9869822571495107,-0.14396982285261278,-1.8259234199261611,-0.12097581590954624,0.008386972320071582,-0.997152249326454,1.0258106972633796,0.38927816341580707,1.236535854237223,0,0
330,0.0,0,0,0,1,0.5467572796928752,0.42442089870251454,-0.903616357394773,-1.025995801048109,2.70255948924642,-0.24534404643384358,-0.4544218056002494,1.240604862188382,-0.15207552094264656,-0.7878971380115842,1,1
331,0.0,1,0,0,1,0.7692457179487241,0.2037624713986414,0.048058554571457565,-0.7869848206583985,-0.3172522246925864,-1.5170872986557478,-0.228659009625861,-0.594391749389844,-0.16027141813019774,1.236535854237223,0,1
332,0.0,1,0,0,1,-0.3200973569037169,0.692274631887606,-0.3270794113566526,-0.49188599680622963,-0.9440092990747757,-1.6335030339205476,-1.2957226646019744,1.001181774441682,-0.5053081923059531,1.19388581648261,0,1
333,0.0,1,0,0,1,-2.6303830457317714,-0.10328054941311388,-0.8861010314780096,0.3640429215192873,1.6528270820198994,0.6351825019395996,0.05068727036878407,0.7804253252743112,0.17246023962026466,-0.7878971380115842,1,1
334,1.0,1,0,0,1,-0.45288301360367217,-0.25639539303342807,0.43312179523648475,-0.6303698074258407,0.638985214445359,-0.15299690658153792,-0.8700603033755941,-0.6187476646243654,0.9833033807736801,-0.7878971380115842,0,1
335,1.0,0,0,0,1,-0.5986430443908767,-0.15725654006864612,-0.2829625058465992,0.531264362801014,-1.1339767981606854,-0.5451008570759993,0.5014704337840413,0.09794537062018349,0.5527401118029831,1.2981797509430193,0,1
336,1.0,0,1,0,0,0.624663017286039,0.6453374877592122,-0.660633984945147,-0.9826884075533985,-0.5527752408056935,0.15826238759733402,1.3577054714919543,0.6382599618515032,-0.5916200248407336,-0.7878971380115842,1,0
337,1.0,1,0,0,1,-0.058543140369355415,-0.7376753796745039,0.39627644402015294,-0.09209210347563769,0.8292542368694706,1.5683454733139341,-1.5169040824441802,-0.08070089633614067,2.2996705846305447,1.1651804993335104,0,1
338,1.0,0,0,0,1,-1.7529030652189266,-0.18618391890076055,0.2808555811946,1.5189715475005081,-1.6238384636054595,-0.2999959232092315,0.0702030441707991,-0.9213207185080604,0.7534926008870295,-0.7878971380115842,1,0
339,1.0,0,0,0,1,2.2815051628944905,-0.43551654233646087,-0.39452638905828735,0.669720983608483,-1.0482303038591325,-0.9486596450054811,-1.2972490471762192,-0.9547057766961886,-0.3075994403869029,1.223809417672385,0,1
340,1.0,1,1,0,0,-0.04527323502369924,0.8297354322361716,0.39396953817390545,0.6477501287878861,-0.8193146164918935,0.6995808043140476,0.9673107928448502,1.123120928712323,1.2691875884951715,-0.7878971380115842,1,1
341,1.0,1,1,0,0,0.5107831408542637,-0.7925126966214587,0.13590251351928598,1.450022137349378,0.014902731807804891,-0.3344028495640253,1.0712826116647018,-0.08298353729120407,0.8136819590794887,-0.7878971380115842,1,0
342,1.0,1,0,0,1,-0.21287198426934995,-0.5624158080474801,-0.11481343418375271,-1.093043049071189,0.6204739503311001,-1.2049852727448398,-2.564281436433569,0.6540435125949271,-0.1049414620684768,-0.7878971380115842,0,1
343,1.0,1,0,0,1,-0.1835993890921416,-0.029168090705047865,0.42457632181689786,-0.3938311101804658,-1.0312898497154164,-1.6407507718344192,-1.9938921971040662,-1.3441958802041294,-0.21936766488985224,1.1459510552346743,0,1
344,1.0,1,0,1,0,-0.38501430289272287,-1.4129146802267325,-0.14595216374724998,0.44923180224368986,-1.6869763583026856,-0.24405190231615922,-0.4865637905290308,-1.4382959982816563,-0.02111611780205597,1.279713687870552,0,0
345,0.0,0,0,0,1,-0.058543140369355415,-0.8934840770703417,-0.9797894457058166,1.5293598502206929,-0.24229327835617576,0.8108994854252853,-1.46880342776975,-0.46628146484005245,-0.5884329638959173,-0.7878971380115842,1,0
346,1.0,1,0,0,1,-0.1835993890921416,1.089783730999675,0.9306582730589895,0.9529242708370517,-1.194254585370943,-0.3911560248540701,-0.3185619238396261,0.07920976774259948,2.6939216150689203,1.30166778012099,0,1
347,1.0,1,0,0,1,1.1520576997565868,-2.034614314574755,1.6696260679088253,-1.3432494030014643,2.124012046438645,0.8261931605727304,0.2197670840745409,-0.31820657795651275,-2.212337066928501,-0.7878971380115842,1,0
348,1.0,0,1,0,0,1.2271493846376926,1.2086658503731715,-0.6056902830474206,0.6960309139764735,2.0697367967489377,1.5395891161356163,-0.3535936716981919,1.653921939263613,1.0716793044384434,-0.7878971380115842,1,0
349,1.0,0,1,0,0,0.35753542278629497,-0.2429540892970218,-2.5437672694608553,0.5211619963956048,0.2134282402794004,-0.2140706468664473,0.16588801361973804,-0.7016207417184745,-0.07185937845871856,-0.7878971380115842,1,0
350,1.0,1,0,0,1,-1.672188569467247,0.6019692922418707,0.7798418011096507,2.258947554302344,-0.30405600483078127,1.2091904382272747,-1.0694363481249065,-0.6729723302299895,1.8963091211556546,-0.7878971380115842,1,0
351,1.0,0,1,0,0,-0.09907561716711856,1.031635545941111,0.582963054683112,-0.6066566902192448,0.7781920766241077,0.3675512807431452,-0.5828046621233319,0.5964444767711033,0.05427994346613894,-0.7878971380115842,1,1
352,1.0,1,1,0,0,-0.04527323502369924,-1.7164520617826449,0.3552356992055076,-0.2066883611426357,-0.723535500152673,-0.636123865672087,1.2043949429550742,-0.9858618212250926,0.32932944423999033,-0.7878971380115842,0,1
353,0.0,0,1,0,0,-0.47034349945096343,-0.002728944173657679,0.07642542377232105,-0.8859699306286568,-0.30770938524723535,-0.18046896712976204,0.9675350704248421,-0.03122729445309868,0.0906067446750727,-0.7878971380115842,1,0
354,1.0,0,0,0,1,0.03196060044023368,0.16721224579613642,-1.8882197792674922,-0.05718287299950434,2.540412337622435,1.7439061951747679,0.7087710143638526,0.6300369023312595,-0.5388660834742006,1.236535854237223,0,1
355,1.0,0,1,0,0,0.20918677591401283,0.9869822571495107,-1.2811045273416923,-0.6054627035757365,0.8739244216521317,1.727252491615702,-1.215513625697106,0.40005584306478154,-0.09498667152093773,-0.7878971380115842,1,0
356,1.0,0,1,0,0,-0.16917556169857864,1.0158961903513164,-1.4097737179835663,0.6714197512469693,1.1995623171024514,0.3011822530775212,0.680170899245017,0.8612389056934793,-0.513640051676254,-0.7878971380115842,1,0
357,1.0,1,0,0,1,-0.0719320599074258,1.2297138314110279,0.12952292451468145,-1.317993238530953,0.6792715247050714,-0.432954760455066,0.3417296931538018,0.04749110535000029,-0.2982961881339194,1.223809417672385,0,1
358,1.0,1,0,0,1,0.4168619521076843,0.9521319860152465,-0.27718194467219986,1.0854668616972045,-0.9160823169672139,1.5648475382098617,-0.5895342015942128,0.7738617787572949,-0.09103568805338173,-0.7878971380115842,1,0
359,1.0,1,0,0,1,0.377574039385053,-1.117535080976733,0.11575234170183064,-0.034525678953833544,1.3193016179248285,-0.2349435244215417,0.5157593566423616,0.014353717618236492,-0.10877983527696944,1.3052982166057496,0,0
360,1.0,1,0,0,1,0.0934036150697536,-0.641163504309298,-0.5441229762185747,0.39872577072219323,0.9250158469439606,-0.5618769186255471,1.1951214558316354,-1.3402206483782164,-0.32511743487583367,-0.7878971380115842,1,0
361,1.0,1,0,0,1,-0.09907561716711856,0.06506148604225254,0.6724190713437365,0.8853297965718865,1.4708005963584936,0.5657724007042487,1.0725811982437687,-1.3560798513146712,2.176326179553149,-0.7878971380115842,1,1
362,0.0,0,1,0,0,0.34741433641393044,-0.6197765094144966,0.582963054683112,-1.5458303322532647,1.1398507089515657,-0.3403700882661174,0.09349550489759634,1.1750419111722092,-0.6998282828720925,-0.7878971380115842,1,1
363,1.0,1,1,0,0,-0.6179059506463789,0.7944105688456763,-1.0955729871243882,0.06654912415022034,-0.4523907199773116,-0.1175475880126704,-1.1565390821062944,-0.6842644123559963,0.010260605031262762,-0.7878971380115842,1,1
364,0.0,0,1,0,0,-0.16917556169857864,0.15612014013572342,-0.7866399163573763,0.10378629014007455,0.17033224204513084,0.25903217857477967,1.7854533062675941,0.0548307557858089,0.2292630014218631,-0.7878971380115842,1,1
365,0.0,1,1,0,0,-0.7390145870504277,0.688345240363848,0.07412074452539684,-1.485160415461478,-0.8231309845025433,0.4004523316008928,0.35483024458042467,-0.7042927493862203,0.21309167530681122,-0.7878971380115842,1,1
366,1.0,1,0,0,1,2.12945911880271,-0.1816757534896038,0.15721808842896273,-0.14409936004474158,0.40650244329039276,0.47054879652364,0.5146692416011386,1.1052268984977542,-0.41242407637046824,-0.7878971380115842,1,1
367,1.0,0,0,0,1,-0.0854421477846545,-0.5631643232676768,0.46591683439345766,-0.5526502943274537,-1.3160013420149086,0.9364187148865276,0.012123756140713962,-0.6575787422942738,-1.379604293953619,-0.7878971380115842,0,0
368,0.0,0,1,0,0,2.020956136092902,-0.49591095852293887,-2.985199405158311,0.4812105522331716,-0.11188135420107455,1.0745495134200458,-1.338715561033287,-0.37690924865017733,0.5381372595907361,-0.7878971380115842,1,1
369,1.0,1,1,0,0,-1.1476026451660757,0.12294084442636088,1.6599277536743733,0.5091285711525557,-0.40047350796490033,1.5176772627826767,0.7174744622566559,-0.661374684478098,0.24906006391121718,1.223809417672385,0,1
370,1.0,1,0,0,1,0.03196060044023368,-0.16994595116591776,-0.08887449253230788,0.37375470739935207,0.5584541777058385,-0.37332010966085133,-0.43208134021146155,-0.8050720318841434,1.132221695167888,1.3567672181865928,0,1
371,1.0,1,1,0,0,0.1980042927519916,0.26890895956602406,-0.4269926090499355,-0.7862799590679687,2.442822650823443,-0.8400085369414059,0.7642524660059948,4.168068175224523,0.4931597374384605,1.2854533143772922,0,1
